NOMBRE,0-25%,25-50%,50-75%,75-100%
pozo_3_img_75.tif,Grueso,Grueso,Grueso,Grueso
pozo_3_img_124.tif,Grueso,Grueso,Grueso,Grueso
pozo_3_img_104.tif,Medio,Medio,Arcilla,Arcilla
pozo_3_img_184.tif,Grueso,Fino,Fino,Fino
pozo_3_img_105.tif,Arcilla,Arcilla,Muy grueso,Muy grueso
pozo_3_img_45.tif,Fino,Fino,Fino,Fino
pozo_3_img_46.tif,Fino,Fino,Fino,Fino
pozo_3_img_47.tif,Fino,Fino,Fino,Fino
pozo_3_img_48.tif,Fino,Fino,Fino,Fino
pozo_3_img_49.tif,Fino,Fino,Fino,Fino
pozo_3_img_59.tif,Fino,Fino,Fino,Fino
pozo_3_img_60.tif,Fino,Fino,Fino,Fino
pozo_3_img_64.tif,Fino,Fino,Fino,Fino
pozo_3_img_65.tif,Fino,Fino,Fino,Fino
pozo_3_img_66.tif,Fino,Fino,Fino,Fino
pozo_3_img_67.tif,Fino,Fino,Fino,Fino
pozo_3_img_68.tif,Fino,Fino,Fino,Fino
pozo_3_img_69.tif,Fino,Fino,Fino,Fino
pozo_3_img_70.tif,Fino,Fino,Fino,Fino
pozo_3_img_71.tif,Fino,Fino,Fino,Fino
pozo_3_img_72.tif,Fino,Fino,Fino,Fino
pozo_3_img_73.tif,Fino,Fino,Fino,Fino
pozo_3_img_97.tif,Fino,Fino,Fino,Fino
pozo_3_img_98.tif,Fino,Fino,Fino,Fino
pozo_3_img_99.tif,Fino,Fino,Fino,Fino
pozo_3_img_100.tif,Fino,Fino,Fino,Fino
pozo_3_img_101.tif,Fino,Fino,Fino,Fino
pozo_3_img_102.tif,Fino,Fino,Fino,Fino
pozo_3_img_132.tif,Fino,Fino,Fino,Fino
pozo_3_img_133.tif,Fino,Fino,Fino,Fino
pozo_3_img_142.tif,Fino,Fino,Fino,Fino
pozo_3_img_143.tif,Fino,Fino,Fino,Fino
pozo_3_img_144.tif,Fino,Fino,Fino,Fino
pozo_3_img_145.tif,Fino,Fino,Fino,Fino
pozo_3_img_146.tif,Fino,Fino,Fino,Fino
pozo_3_img_147.tif,Fino,Fino,Fino,Fino
pozo_3_img_148.tif,Fino,Fino,Fino,Fino
pozo_3_img_149.tif,Fino,Fino,Fino,Fino
pozo_3_img_150.tif,Fino,Fino,Fino,Fino
pozo_3_img_151.tif,Fino,Fino,Fino,Fino
pozo_3_img_152.tif,Fino,Fino,Fino,Fino
pozo_3_img_155.tif,Fino,Fino,Fino,Fino
pozo_3_img_156.tif,Fino,Fino,Fino,Fino
pozo_3_img_187.tif,Fino,Fino,Fino,Fino
pozo_3_img_188.tif,Fino,Fino,Fino,Fino
pozo_3_img_191.tif,Fino,Fino,Fino,Fino
pozo_3_img_192.tif,Fino,Fino,Fino,Fino
pozo_3_img_193.tif,Fino,Fino,Fino,Fino
pozo_3_img_194.tif,Fino,Fino,Fino,Fino
pozo_3_img_196.tif,Fino,Fino,Fino,Fino
pozo_3_img_201.tif,Fino,Fino,Fino,Fino
pozo_3_img_202.tif,Fino,Fino,Fino,Fino
pozo_3_img_203.tif,Fino,Fino,Fino,Fino
pozo_3_img_204.tif,Fino,Fino,Fino,Fino
pozo_3_img_205.tif,Fino,Fino,Fino,Fino
pozo_3_img_214.tif,Fino,Fino,Fino,Fino
pozo_3_img_215.tif,Fino,Fino,Fino,Fino
pozo_3_img_240.tif,no,Fino,Fino,Fino
pozo_3_img_241.tif,Fino,Fino,Fino,Fino
pozo_3_img_242.tif,Fino,Fino,Fino,Fino
pozo_3_img_243.tif,Fino,Fino,Fino,Fino
pozo_3_img_244.tif,Fino,Fino,Fino,Fino
pozo_3_img_245.tif,Fino,Fino,Fino,Fino
pozo_3_img_154.tif,Grueso,Fino,Fino,Fino
pozo_3_img_186.tif,Fino,Fino,Fino,Fino
pozo_3_img_190.tif,Grueso,Grueso,Grueso,Fino
pozo_3_img_297.tif,Granulo o mayor,Fino,Fino,Fino
pozo_3_img_206.tif,Fino,Fino,Fino,Medio
pozo_3_img_223.tif,Medio,Medio,Fino,Fino
pozo_3_img_230.tif,Fino,Fino,Medio,Medio
pozo_3_img_3.tif,Grueso,Grueso,Grueso,Grueso
pozo_3_img_4.tif,Grueso,Grueso,Grueso,Grueso
pozo_3_img_7.tif,Grueso,Grueso,Grueso,Grueso
pozo_3_img_8.tif,Grueso,Grueso,Grueso,Grueso
pozo_3_img_9.tif,Grueso,Grueso,Grueso,Grueso
pozo_3_img_10.tif,Grueso,Grueso,Grueso,Grueso
pozo_3_img_12.tif,Grueso,Grueso,Grueso,Grueso
pozo_3_img_18.tif,Grueso,Grueso,Grueso,Grueso
pozo_3_img_19.tif,no,Grueso,Grueso,Grueso
pozo_3_img_76.tif,Grueso,Grueso,Grueso,Grueso
pozo_3_img_77.tif,Grueso,Grueso,Grueso,Grueso
pozo_3_img_78.tif,Grueso,Grueso,Grueso,Grueso
pozo_3_img_79.tif,Grueso,Grueso,Grueso,Grueso
pozo_3_img_80.tif,Grueso,Grueso,Grueso,Grueso
pozo_3_img_81.tif,Grueso,Grueso,Grueso,Grueso
pozo_3_img_82.tif,Grueso,Grueso,Grueso,Grueso
pozo_3_img_83.tif,Grueso,Grueso,Grueso,Grueso
pozo_3_img_84.tif,Grueso,Grueso,Grueso,Grueso
pozo_3_img_85.tif,Grueso,Grueso,Grueso,Grueso
pozo_3_img_86.tif,Grueso,Grueso,Grueso,Grueso
pozo_3_img_87.tif,Grueso,Grueso,Grueso,Grueso
pozo_3_img_90.tif,Grueso,Grueso,Grueso,Grueso
pozo_3_img_91.tif,Grueso,Grueso,Grueso,Grueso
pozo_3_img_92.tif,Grueso,Grueso,Grueso,Grueso
pozo_3_img_93.tif,Grueso,Grueso,Grueso,Grueso
pozo_3_img_96.tif,Grueso,Grueso,Grueso,Grueso
pozo_3_img_109.tif,Grueso,Grueso,Grueso,Grueso
pozo_3_img_110.tif,Grueso,Grueso,Grueso,Grueso
pozo_3_img_111.tif,Grueso,Grueso,Grueso,Grueso
pozo_3_img_113.tif,Grueso,Grueso,Grueso,Grueso
pozo_3_img_114.tif,Grueso,Grueso,Grueso,Grueso
pozo_3_img_115.tif,Grueso,Grueso,Grueso,Grueso
pozo_3_img_130.tif,Grueso,Grueso,Grueso,Grueso
pozo_3_img_131.tif,Grueso,Grueso,Grueso,Grueso
pozo_3_img_135.tif,Grueso,Grueso,Grueso,Grueso
pozo_3_img_136.tif,Grueso,Grueso,Grueso,Grueso
pozo_3_img_137.tif,Grueso,Grueso,Grueso,Grueso
pozo_3_img_138.tif,Grueso,Grueso,Grueso,Grueso
pozo_3_img_139.tif,Grueso,Grueso,Grueso,Grueso
pozo_3_img_140.tif,Grueso,Grueso,Grueso,Grueso
pozo_3_img_141.tif,Grueso,Grueso,Grueso,Grueso
pozo_3_img_153.tif,Grueso,Grueso,Grueso,Grueso
pozo_3_img_167.tif,Grueso,Grueso,Grueso,Grueso
pozo_3_img_168.tif,Grueso,Grueso,Grueso,Grueso
pozo_3_img_169.tif,Grueso,Grueso,Grueso,Grueso
pozo_3_img_170.tif,Grueso,Grueso,Grueso,Grueso
pozo_3_img_171.tif,Grueso,Grueso,Grueso,Grueso
pozo_3_img_172.tif,Grueso,Grueso,Grueso,Grueso
pozo_3_img_173.tif,Grueso,Grueso,Grueso,Grueso
pozo_3_img_185.tif,Grueso,Grueso,Grueso,Grueso
pozo_3_img_217.tif,Grueso,Grueso,Grueso,Grueso
pozo_3_img_251.tif,Grueso,Grueso,Grueso,Grueso
pozo_3_img_253.tif,Grueso,Grueso,Grueso,Grueso
pozo_3_img_255.tif,Grueso,Grueso,Grueso,Grueso
pozo_3_img_256.tif,Grueso,Grueso,Grueso,Grueso
pozo_3_img_257.tif,Grueso,Grueso,Grueso,Grueso
pozo_3_img_258.tif,Grueso,Grueso,Grueso,Grueso
pozo_3_img_259.tif,Grueso,Grueso,Grueso,Grueso
pozo_3_img_260.tif,Grueso,Grueso,Grueso,Grueso
pozo_3_img_261.tif,Grueso,Grueso,Grueso,Grueso
pozo_3_img_262.tif,Grueso,Grueso,Grueso,Grueso
pozo_3_img_263.tif,Grueso,Grueso,Grueso,Grueso
pozo_3_img_264.tif,Grueso,Grueso,Grueso,Grueso
pozo_3_img_265.tif,Grueso,Grueso,Grueso,Grueso
pozo_3_img_266.tif,Grueso,Grueso,Grueso,Grueso
pozo_3_img_283.tif,Grueso,Grueso,Grueso,Grueso
pozo_3_img_284.tif,Grueso,Grueso,Grueso,Grueso
pozo_3_img_285.tif,Grueso,Grueso,Grueso,Grueso
pozo_3_img_286.tif,Grueso,Grueso,Grueso,Grueso
pozo_3_img_106.tif,Muy grueso,Grueso,Grueso,Muy grueso
pozo_3_img_108.tif,Muy grueso,Muy grueso,Muy grueso,Grueso
pozo_3_img_175.tif,Granulo o mayor,Granulo o mayor,Granulo o mayor,Granulo o mayor
pozo_3_img_176.tif,Granulo o mayor,Granulo o mayor,Granulo o mayor,Granulo o mayor
pozo_3_img_287.tif,Granulo o mayor,Granulo o mayor,Granulo o mayor,Granulo o mayor
pozo_3_img_288.tif,Granulo o mayor,no,Granulo o mayor,Granulo o mayor
pozo_3_img_289.tif,Granulo o mayor,Granulo o mayor,Granulo o mayor,Granulo o mayor
pozo_3_img_290.tif,Granulo o mayor,Granulo o mayor,Granulo o mayor,Granulo o mayor
pozo_3_img_291.tif,Granulo o mayor,Granulo o mayor,Granulo o mayor,Granulo o mayor
pozo_3_img_292.tif,Granulo o mayor,Granulo o mayor,Granulo o mayor,Granulo o mayor
pozo_3_img_293.tif,Granulo o mayor,Granulo o mayor,Granulo o mayor,Granulo o mayor
pozo_3_img_294.tif,Granulo o mayor,Granulo o mayor,Granulo o mayor,Granulo o mayor
pozo_3_img_295.tif,Granulo o mayor,Granulo o mayor,Granulo o mayor,Granulo o mayor
pozo_3_img_296.tif,Granulo o mayor,Granulo o mayor,Granulo o mayor,Granulo o mayor
pozo_3_img_174.tif,Grueso,Grueso,Granulo o mayor,Granulo o mayor
pozo_3_img_282.tif,Granulo o mayor,Grueso,Grueso,Grueso
pozo_3_img_24.tif,Limo,Limo,Limo,Limo
pozo_3_img_25.tif,Limo,Limo,Limo,Limo
pozo_3_img_247.tif,Limo,Limo,Limo,Limo
pozo_3_img_248.tif,Limo,Limo,Limo,Limo
pozo_3_img_249.tif,Limo,Limo,Limo,Limo
pozo_3_img_250.tif,Limo,Limo,Fino,Grueso
pozo_3_img_41.tif,Muy fino,Muy fino,Muy fino,Muy fino
pozo_3_img_246.tif,Medio,Limo,Limo,Limo
pozo_3_img_26.tif,Muy fino,Muy fino,Muy fino,Limo
pozo_3_img_27.tif,Muy fino,Limo,Muy fino,Limo
pozo_3_img_28.tif,Muy fino,Limo,Muy fino,Muy fino
pozo_3_img_29.tif,Muy fino,Limo,Limo,Limo
pozo_3_img_30.tif,Muy fino,Muy fino,Muy fino,Muy fino
pozo_3_img_31.tif,Limo,Muy fino,Muy fino,Muy fino
pozo_3_img_32.tif,Limo,Limo,Muy fino,Limo
pozo_3_img_33.tif,Limo,Muy fino,Muy fino,Muy fino
pozo_3_img_34.tif,Limo,Limo,Muy fino,Limo
pozo_3_img_35.tif,Muy fino,Limo,Muy fino,Limo
pozo_3_img_36.tif,Muy fino,Muy fino,Muy fino,Limo
pozo_3_img_37.tif,Limo,Muy fino,Muy fino,no
pozo_3_img_38.tif,Muy fino,Muy fino,Limo,Muy fino
pozo_3_img_39.tif,Limo,Limo,Muy fino,Muy fino
pozo_3_img_40.tif,no,Muy fino,Limo,Muy fino
pozo_3_img_225.tif,Muy fino,Muy fino,Limo,Limo
pozo_3_img_226.tif,Limo,Limo,Limo,Muy fino
pozo_3_img_224.tif,Fino,Limo,Muy fino,Muy fino
pozo_3_img_1.tif,Medio,Medio,Medio,Medio
pozo_3_img_2.tif,Medio,Medio,Medio,Medio
pozo_3_img_6.tif,Medio,Medio,Medio,Medio
pozo_3_img_14.tif,Medio,Medio,Medio,Medio
pozo_3_img_15.tif,no,Medio,Medio,Medio
pozo_3_img_16.tif,Medio,Medio,Medio,Medio
pozo_3_img_42.tif,Medio,Medio,Medio,Medio
pozo_3_img_43.tif,Medio,Medio,Medio,Medio
pozo_3_img_44.tif,Medio,Medio,Medio,Medio
pozo_3_img_50.tif,Medio,Medio,Medio,Medio
pozo_3_img_51.tif,Medio,Medio,Medio,Medio
pozo_3_img_52.tif,Medio,Medio,Medio,Medio
pozo_3_img_53.tif,no,Medio,Medio,Medio
pozo_3_img_54.tif,Medio,Medio,Medio,Medio
pozo_3_img_88.tif,Medio,Medio,Medio,Medio
pozo_3_img_89.tif,Medio,Medio,Medio,Medio
pozo_3_img_103.tif,Medio,Medio,Medio,Medio
pozo_3_img_117.tif,Medio,Medio,Medio,Medio
pozo_3_img_118.tif,Medio,Medio,Medio,Medio
pozo_3_img_119.tif,Medio,Medio,Medio,Medio
pozo_3_img_120.tif,Medio,Medio,Medio,Medio
pozo_3_img_121.tif,Medio,Medio,Medio,Medio
pozo_3_img_122.tif,Medio,Medio,Medio,Medio
pozo_3_img_123.tif,Medio,Medio,Medio,Medio
pozo_3_img_125.tif,Medio,Medio,Medio,Medio
pozo_3_img_126.tif,Medio,Medio,Medio,Medio
pozo_3_img_127.tif,Medio,Medio,Medio,Medio
pozo_3_img_128.tif,Medio,Medio,Medio,Medio
pozo_3_img_129.tif,Medio,Medio,Medio,Medio
pozo_3_img_134.tif,Medio,Medio,Medio,Medio
pozo_3_img_157.tif,Medio,Medio,Medio,Medio
pozo_3_img_158.tif,Medio,Medio,Medio,Medio
pozo_3_img_159.tif,Medio,Medio,Medio,Medio
pozo_3_img_160.tif,Medio,Medio,Medio,Medio
pozo_3_img_161.tif,Medio,Medio,Medio,Medio
pozo_3_img_162.tif,Medio,Medio,Medio,Medio
pozo_3_img_163.tif,Medio,Medio,Medio,Medio
pozo_3_img_164.tif,Medio,Medio,Medio,Medio
pozo_3_img_165.tif,Medio,Medio,Medio,Medio
pozo_3_img_166.tif,Medio,Medio,Medio,Medio
pozo_3_img_180.tif,Medio,Medio,Medio,Medio
pozo_3_img_181.tif,Medio,Medio,Medio,Medio
pozo_3_img_182.tif,Medio,Medio,Medio,Medio
pozo_3_img_183.tif,Medio,Medio,Medio,Medio
pozo_3_img_195.tif,Medio,Medio,Medio,Medio
pozo_3_img_207.tif,Medio,Medio,Medio,Medio
pozo_3_img_208.tif,Medio,Medio,Medio,Medio
pozo_3_img_209.tif,Medio,Medio,Medio,Medio
pozo_3_img_210.tif,Medio,Medio,Medio,Medio
pozo_3_img_211.tif,Medio,Medio,Medio,Medio
pozo_3_img_212.tif,Medio,Medio,Medio,Medio
pozo_3_img_213.tif,Medio,Medio,Medio,Medio
pozo_3_img_216.tif,Medio,Medio,Medio,Medio
pozo_3_img_218.tif,Medio,Medio,no,no
pozo_3_img_219.tif,Medio,Medio,Medio,Medio
pozo_3_img_220.tif,Medio,Medio,Medio,Medio
pozo_3_img_221.tif,Medio,Medio,Medio,Medio
pozo_3_img_222.tif,Medio,Medio,Medio,Medio
pozo_3_img_267.tif,Medio,Medio,Medio,Medio
pozo_3_img_268.tif,Medio,Medio,Medio,Medio
pozo_3_img_269.tif,Medio,Medio,Medio,Medio
pozo_3_img_270.tif,Medio,Medio,Medio,Medio
pozo_3_img_271.tif,Medio,Medio,Medio,Medio
pozo_3_img_272.tif,Medio,Medio,Medio,Medio
pozo_3_img_273.tif,Medio,Medio,Medio,Medio
pozo_3_img_274.tif,Medio,Medio,Medio,Medio
pozo_3_img_275.tif,Medio,Medio,Medio,Medio
pozo_3_img_276.tif,Medio,Medio,Medio,Medio
pozo_3_img_277.tif,Medio,Medio,Medio,Medio
pozo_3_img_278.tif,Medio,Medio,Medio,Medio
pozo_3_img_279.tif,Medio,Medio,Medio,Medio
pozo_3_img_280.tif,Medio,Medio,Medio,Medio
pozo_3_img_5.tif,Grueso,Grueso,Grueso,Medio
pozo_3_img_11.tif,Grueso,Medio,Medio,Medio
pozo_3_img_13.tif,Grueso,Grueso,Grueso,Medio
pozo_3_img_17.tif,Medio,Medio,Grueso,Grueso
pozo_3_img_112.tif,Grueso,Medio,Medio,Medio
pozo_3_img_116.tif,Grueso,Grueso,Medio,Medio
pozo_3_img_179.tif,Grueso,Medio,Medio,Grueso
pozo_3_img_189.tif,Medio,Grueso,Grueso,Grueso
pozo_3_img_252.tif,Grueso,Grueso,Medio,Medio
pozo_3_img_254.tif,Medio,Grueso,Grueso,Grueso
pozo_3_img_281.tif,Medio,Medio,Granulo o mayor,Granulo o mayor
pozo_3_img_21.tif,Muy fino,Muy fino,Muy fino,Muy fino
pozo_3_img_22.tif,Muy fino,Muy fino,Muy fino,Muy fino
pozo_3_img_23.tif,Muy fino,Muy fino,Muy fino,Muy fino
pozo_3_img_56.tif,Muy fino,Muy fino,Muy fino,Muy fino
pozo_3_img_57.tif,Muy fino,Muy fino,Muy fino,Muy fino
pozo_3_img_61.tif,Muy fino,Muy fino,Muy fino,Muy fino
pozo_3_img_62.tif,Muy fino,Muy fino,Muy fino,Muy fino
pozo_3_img_63.tif,Muy fino,Muy fino,Muy fino,Muy fino
pozo_3_img_197.tif,Muy fino,Muy fino,Muy fino,Muy fino
pozo_3_img_198.tif,Muy fino,Muy fino,Muy fino,Muy fino
pozo_3_img_199.tif,Muy fino,Muy fino,Muy fino,Muy fino
pozo_3_img_200.tif,Muy fino,Muy fino,Muy fino,Muy fino
pozo_3_img_227.tif,Muy fino,Muy fino,Muy fino,Muy fino
pozo_3_img_228.tif,Muy fino,Muy fino,Muy fino,Muy fino
pozo_3_img_229.tif,Muy fino,Muy fino,Muy fino,Muy fino
pozo_3_img_58.tif,Muy fino,Fino,Fino,Fino
pozo_3_img_20.tif,Grueso,Muy fino,Muy fino,Muy fino
pozo_3_img_178.tif,Muy fino,Grueso,Grueso,Grueso
pozo_3_img_177.tif,Muy fino,Muy fino,Muy fino,Muy fino
pozo_3_img_55.tif,Medio,Medio,Muy fino,Muy fino
pozo_3_img_107.tif,Muy grueso,Muy grueso,Muy grueso,Muy grueso
pozo_3_img_94.tif,Muy grueso,Muy grueso,Granulo o mayor,Granulo o mayor
pozo_3_img_95.tif,Muy grueso,Muy grueso,Muy grueso,Granulo o mayor
pozo_4_img_2.tif,Fino,Fino,Fino,Fino
pozo_4_img_3.tif,Fino,Fino,Fino,Fino
pozo_4_img_63.tif,Fino,Fino,Fino,Fino
pozo_4_img_66.tif,Fino,Fino,Fino,Fino
pozo_4_img_67.tif,Fino,Fino,Fino,Fino
pozo_4_img_122.tif,Fino,Fino,Fino,Fino
pozo_4_img_123.tif,Fino,Fino,Fino,Fino
pozo_4_img_64.tif,Medio,Fino,Grueso,Grueso
pozo_4_img_65.tif,Grueso,Grueso,Fino,Fino
pozo_4_img_68.tif,Fino,Fino,Medio,Medio
pozo_4_img_26.tif,Granulo o mayor,Granulo o mayor,Granulo o mayor,Granulo o mayor
pozo_4_img_27.tif,Granulo o mayor,Granulo o mayor,Granulo o mayor,Granulo o mayor
pozo_4_img_18.tif,Grueso,Grueso,Grueso,Grueso
pozo_4_img_19.tif,Grueso,Grueso,Grueso,Grueso
pozo_4_img_20.tif,Grueso,Grueso,Grueso,Grueso
pozo_4_img_21.tif,Grueso,Grueso,Grueso,Grueso
pozo_4_img_22.tif,Grueso,Grueso,Grueso,Grueso
pozo_4_img_23.tif,Grueso,Grueso,Grueso,Grueso
pozo_4_img_24.tif,Grueso,Grueso,Grueso,Grueso
pozo_4_img_28.tif,Grueso,Grueso,Grueso,Grueso
pozo_4_img_29.tif,Grueso,Grueso,Grueso,Grueso
pozo_4_img_43.tif,Grueso,Grueso,Grueso,Grueso
pozo_4_img_44.tif,Grueso,Grueso,Grueso,Grueso
pozo_4_img_45.tif,Grueso,Grueso,Grueso,Grueso
pozo_4_img_46.tif,Grueso,Grueso,Grueso,Grueso
pozo_4_img_49.tif,Grueso,Grueso,Grueso,Grueso
pozo_4_img_50.tif,Grueso,Grueso,Grueso,Grueso
pozo_4_img_51.tif,Grueso,Grueso,Grueso,Grueso
pozo_4_img_52.tif,Grueso,Grueso,Grueso,Grueso
pozo_4_img_53.tif,Grueso,Grueso,Grueso,Grueso
pozo_4_img_54.tif,Grueso,Grueso,Grueso,Grueso
pozo_4_img_25.tif,Grueso,Granulo o mayor,Granulo o mayor,Granulo o mayor
pozo_4_img_4.tif,Limo,Limo,Limo,Limo
pozo_4_img_5.tif,Limo,Limo,Limo,Limo
pozo_4_img_6.tif,Limo,Limo,Limo,Limo
pozo_4_img_7.tif,Limo,Limo,Limo,Limo
pozo_4_img_8.tif,Limo,Limo,Limo,Limo
pozo_4_img_9.tif,Limo,Limo,Limo,Limo
pozo_4_img_15.tif,Limo,Limo,Limo,Limo
pozo_4_img_16.tif,Limo,Limo,Limo,Limo
pozo_4_img_30.tif,Grueso,Limo,Limo,Limo
pozo_4_img_31.tif,Limo,Limo,no,no
pozo_4_img_32.tif,Limo,Limo,Limo,Limo
pozo_4_img_33.tif,Limo,Limo,Limo,Limo
pozo_4_img_34.tif,Limo,Limo,Limo,Limo
pozo_4_img_35.tif,Limo,Limo,Limo,Limo
pozo_4_img_36.tif,Limo,Limo,Limo,Limo
pozo_4_img_37.tif,Limo,Limo,Limo,Limo
pozo_4_img_38.tif,Limo,Limo,Limo,Limo
pozo_4_img_39.tif,Limo,Limo,Limo,Limo
pozo_4_img_40.tif,Limo,Limo,Limo,Limo
pozo_4_img_82.tif,Medio,Medio,Limo,Limo
pozo_4_img_83.tif,Limo,Limo,Limo,Limo
pozo_4_img_84.tif,Limo,Limo,Limo,Limo
pozo_4_img_85.tif,Limo,Limo,Limo,Limo
pozo_4_img_86.tif,Limo,Limo,Limo,Limo
pozo_4_img_87.tif,Limo,Limo,Limo,Limo
pozo_4_img_88.tif,Limo,Limo,Limo,Limo
pozo_4_img_89.tif,Limo,Limo,Limo,Limo
pozo_4_img_90.tif,Limo,Limo,Limo,Limo
pozo_4_img_91.tif,Limo,Limo,Limo,Limo
pozo_4_img_92.tif,Limo,Limo,Limo,Limo
pozo_4_img_93.tif,Limo,Limo,Limo,Limo
pozo_4_img_94.tif,Limo,Limo,Limo,Limo
pozo_4_img_95.tif,Limo,Limo,Limo,Limo
pozo_4_img_96.tif,Limo,Limo,Limo,Limo
pozo_4_img_97.tif,Limo,Limo,Limo,Limo
pozo_4_img_98.tif,Limo,Limo,Limo,Limo
pozo_4_img_99.tif,Limo,Limo,Limo,Limo
pozo_4_img_100.tif,Limo,Limo,Limo,Limo
pozo_4_img_101.tif,Limo,Limo,Limo,Limo
pozo_4_img_102.tif,Limo,Limo,Limo,Limo
pozo_4_img_103.tif,Limo,Limo,Limo,Limo
pozo_4_img_104.tif,Limo,Limo,Limo,Limo
pozo_4_img_105.tif,Limo,Limo,Limo,Limo
pozo_4_img_106.tif,Limo,Limo,Limo,Limo
pozo_4_img_107.tif,Limo,Limo,Limo,Limo
pozo_4_img_108.tif,Limo,Limo,Limo,Limo
pozo_4_img_109.tif,Limo,Limo,Limo,Limo
pozo_4_img_110.tif,Limo,Limo,Limo,Limo
pozo_4_img_111.tif,Limo,Limo,Limo,Limo
pozo_4_img_112.tif,Limo,Limo,Limo,Limo
pozo_4_img_113.tif,Limo,Limo,Limo,Limo
pozo_4_img_114.tif,Limo,Limo,Limo,Limo
pozo_4_img_115.tif,Limo,Limo,Limo,Limo
pozo_4_img_119.tif,Limo,Limo,Limo,Limo
pozo_4_img_120.tif,Limo,Limo,Limo,Limo
pozo_4_img_121.tif,Limo,Limo,Limo,Limo
pozo_4_img_1.tif,Limo,Limo,Limo,Fino
pozo_4_img_117.tif,Fino,Fino,Limo,Fino
pozo_4_img_118.tif,Fino,Limo,Limo,Limo
pozo_4_img_17.tif,Grueso,Grueso,Grueso,Limo
pozo_4_img_41.tif,Limo,Limo,Grueso,Grueso
pozo_4_img_116.tif,Limo,Limo,Grueso,Grueso
pozo_4_img_10.tif,Limo,Limo,Muy fino,Muy fino
pozo_4_img_14.tif,Muy fino,Muy fino,Limo,Limo
pozo_4_img_55.tif,Medio,Medio,Medio,Medio
pozo_4_img_56.tif,Medio,Medio,Medio,Medio
pozo_4_img_57.tif,Medio,Medio,Medio,Medio
pozo_4_img_58.tif,Medio,Medio,Medio,Medio
pozo_4_img_59.tif,Medio,Medio,Medio,Medio
pozo_4_img_60.tif,Medio,Medio,Medio,Medio
pozo_4_img_61.tif,Medio,Medio,Medio,Medio
pozo_4_img_62.tif,Medio,Medio,Medio,Medio
pozo_4_img_69.tif,Medio,Medio,Medio,Medio
pozo_4_img_70.tif,Medio,Medio,Medio,Medio
pozo_4_img_71.tif,Medio,Medio,Medio,Medio
pozo_4_img_72.tif,Medio,Medio,Medio,Medio
pozo_4_img_73.tif,Medio,Medio,Medio,Medio
pozo_4_img_74.tif,Medio,Medio,Medio,Medio
pozo_4_img_75.tif,Medio,Medio,Medio,Medio
pozo_4_img_77.tif,Medio,Medio,Medio,Medio
pozo_4_img_79.tif,Medio,Medio,Medio,Medio
pozo_4_img_80.tif,Medio,Medio,Medio,Medio
pozo_4_img_81.tif,Medio,Medio,Medio,Medio
pozo_4_img_42.tif,Granulo o mayor,Granulo o mayor,Grueso,Grueso
pozo_4_img_11.tif,Muy fino,Muy fino,Muy fino,Muy fino
pozo_4_img_12.tif,Muy fino,Muy fino,Muy fino,Muy fino
pozo_4_img_13.tif,Muy fino,Muy fino,Muy fino,Muy fino
pozo_4_img_76.tif,Grueso,Muy fino,Medio,Medio
pozo_4_img_78.tif,Medio,Medio,Muy fino,Muy fino
pozo_4_img_47.tif,Muy grueso,Muy grueso,Muy grueso,Muy grueso
pozo_4_img_48.tif,Muy grueso,Muy grueso,Muy grueso,Muy grueso
pozo_5_img_12.tif,Arcilla,Arcilla,Grueso,Grueso
pozo_5_img_61.tif,Fino,Fino,Fino,Fino
pozo_5_img_62.tif,Fino,Fino,Fino,Fino
pozo_5_img_63.tif,Fino,Fino,Fino,Fino
pozo_5_img_64.tif,Fino,Fino,Fino,Fino
pozo_5_img_65.tif,Fino,Fino,Fino,Fino
pozo_5_img_66.tif,Fino,Fino,Fino,Fino
pozo_5_img_67.tif,Fino,Fino,Fino,Fino
pozo_5_img_68.tif,Fino,Fino,Fino,Fino
pozo_5_img_69.tif,Fino,Fino,Fino,Fino
pozo_5_img_70.tif,Fino,Fino,Fino,Fino
pozo_5_img_120.tif,Fino,Fino,Fino,Fino
pozo_5_img_131.tif,Fino,Fino,Fino,Fino
pozo_5_img_132.tif,Fino,Fino,Fino,Fino
pozo_5_img_137.tif,Fino,Fino,Fino,Fino
pozo_5_img_150.tif,Fino,Fino,Fino,Fino
pozo_5_img_179.tif,Fino,Fino,Fino,Fino
pozo_5_img_180.tif,Fino,Fino,Fino,Fino
pozo_5_img_188.tif,Fino,Fino,Fino,Fino
pozo_5_img_189.tif,Fino,Fino,Fino,Fino
pozo_5_img_190.tif,Fino,Fino,Fino,Fino
pozo_5_img_206.tif,Fino,Fino,Fino,Fino
pozo_5_img_207.tif,Fino,Fino,Fino,Fino
pozo_5_img_208.tif,Fino,Fino,Fino,Fino
pozo_5_img_209.tif,Fino,Fino,Fino,Fino
pozo_5_img_210.tif,Fino,Fino,Fino,Fino
pozo_5_img_229.tif,Fino,Fino,Fino,Fino
pozo_5_img_262.tif,Fino,Fino,Fino,Fino
pozo_5_img_263.tif,Fino,Fino,Fino,Fino
pozo_5_img_264.tif,Fino,Fino,Fino,Fino
pozo_5_img_270.tif,Fino,Fino,Fino,Fino
pozo_5_img_272.tif,Fino,Fino,Fino,Fino
pozo_5_img_273.tif,Fino,Fino,Fino,Fino
pozo_5_img_274.tif,Fino,Fino,Fino,Fino
